transaction_id,account_id,customer_id,transaction_timestamp,transaction_hour,is_weekend,amount,currency,transaction_type,channel,status,merchant_id,merchant_name,merchant_category,merchant_city,merchant_country,device_id,device_type,is_new_device,ip_address,auth_method,is_card_present,is_foreign_transaction,distance_from_home_km,time_since_prev_txn_mins,txn_count_last_24h,txn_count_last_7d,amount_to_account_avg_ratio,balance_after_txn
TXN_0000355,ACC_000028,CUST_00019,2026-05-24 04:13:25,4,1,8.66,INR,PURCHASE,ONLINE,SUCCESS,MER_6467,GiftCardHub Online,GIFT_CARD,Mumbai,IN,DEV_177971,,0,49.56.160.217,NONE,0,FALSE,2.9,2.15,7,7,0.005,10354.85
TXN_0000730,ACC_000069,CUST_00047,2026-08-04 14:12:51,14,0,4601.77,INR,WITHDRAWAL,ATM,SUCCESS,MER_4174,HDFC ATM,ATM_WITHDRAWAL,Panama City,PA,DEV_261719,ATM Machine,0,,PIN,1,1,7082.8,114590.07,0,0,0.5,9393.33
TXN_0000868,ACC_000156,CUST_00104,2026-08-27 03:09:10,3,0,31886.18,INR,,INTERNET_BANKING,Success,MER_6330,QuickCash Wire Ltd,MONEY_TRANSFER,Dubai,AE,,iOS,1,87.137.55.254,,0,1,5327.2,23030.88,0,0,0.504,78269.62
TXN_0000832,ACC_000109,CUST_00078,2026-08-16 13:22:59,13,1,107.1,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_6393,IRCTC Rail,TRAVEL,Mumbai,IN,DEV_769102,Android,0,49.33.91.51,3DS,0,FALSE,389.2,146375.55,0,0,0.056,54727.15
TXN_0000260,ACC_000045,CUST_00031,2026-05-09 10:18:16,10,1,1647.02,INR,TRANSFER,MOBILE_APP,SUCCESS,MER_9568,UPI P2P Transfer,  P2P_TRANSFER ,Chennai,IN,DEV_542207,Android,1,49.44.79.138,BIOMETRIC,0,N,15.2,36523.15,0,0,1.882,34875.28
TXN_0000594,ACC_000099,CUST_00071,2026-07-07 19:44:12,19,0,16671.3,INR,TRANSFER,  MOBILE_APP ,,MER_8691,NEFT Beneficiary,FUND_TRANSFER,Mysuru,IN,,Android,1,49.38.4.74,BIOMETRIC,0,N,8.9,86397.32,0,0,27.378,2185.92
TXN_0000586,ACC_000175,CUST_00119,2026-07-05 16:49:19,16,1,2417.56,INR,TRANSFER,INTERNET_BANKING,SUCCESS,MER_7794,Tata Power,UTILITIES,Jaipur,IN,DEV_654064,Android,1,,OTP,0,N,10.7,364.0,2,2,0.087,49650.15
TXN_0000083,ACC_000003,CUST_00002,2026-04-06 01:33:42,1,0,25.0,INR,PURCHASE,  ONLINE ,SUCCESS,MER_2854,MakeMyTrip,TRAVEL,Chandigarh,IN,DEV_236523,  Windows Desktop ,0,49.38.50.45,OTP,0,N,711.3,7160.72,0,2,0.001,985.74
TXN_0000798,ACC_000176,CUST_00119,2026-08-13 16:49:49,16,0,9430.8,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_2854,MakeMyTrip,TRAVEL,Hyderabad,IN,DEV_495323,  iOS ,0,49.42.183.184,,0,FALSE,1339.5,116468.57,0,0,1.015,-5530.6
TXN_0000774,ACC_000170,CUST_00115,08-10-2026 17:33:57,17,0,5536.25,INR,,MOBILE_APP,SUCCESS,MER_8031,Amazon India,ECOMMERCE,Indore,IN,DEV_952092,Android,1,49.48.118.79,CVV,0,FALSE,14.2,112791.98,0,0,0.573,1341.62
TXN_0000880,ACC_000127,CUST_00088,29/08/2026 21:55,21,1,22638.36,INR,Purchase,POS,SUCCESS,MER_1412,Croma Electronics,ELECTRONICS,Ahmedabad,IN,DEV_535214,Pos Terminal,1,,NONE,1,N,7.9,53654.05,0,0,2.597,65215.27
TXN_0000824,ACC_000123,CUST_00087,2026-08-15 11:59:14,11,1,1400.9,INR,PURCHASE,Mobile App,SUCCESS,MER_4971,BetKing Online,GAMBLING,Ahmedabad,IN,,Android,0,49.44.227.57,OTP,0,0,11.4,129.0,1,1,3.203,20970.51
TXN_0000277,ACC_000018,CUST_00012,2026-05-12 18:48:38,18,0,800.36,INR,PURCHASE,ONLINE,SUCCESS,MER_9326,Flipkart,ECOMMERCE,Coimbatore,IN,DEV_731548,Android,1,49.46.204.38,CVV,0,FALSE,12.1,,0,0,,69205.3
TXN_0000211,ACC_000175,CUST_00119,2026-05-01 19:50:43,19,0,1142.46,INR,PURCHASE,pos,SUCCESS,MER_7380,Local Kirana Store,GROCERY,Jaipur,IN,DEV_764323,,0,,PIN,1,FALSE,6.9,8018.15,0,3,0.018,4035.77
TXN_0000813,ACC_000149,CUST_00101,2026-08-14 23:33:32,23,0,2880.44,INR,PURCHASE,POS,SUCCESS,MER_3441,Indian Oil Petrol,  FUEL ,Mysuru,IN,DEV_301814,  POS Terminal ,0,,PIN,1,FALSE,3.1,157946.78,0,0,0.937,1367.92
TXN_0000298,ACC_000155,CUST_00103,2026-05-15 10:35:57,10,0,20189.07,INR,PURCHASE,POS,  SUCCESS ,MER_1412,Croma Electronics,ELECTRONICS,Bengaluru,IN,DEV_491270,POS Terminal,1,,SIGNATURE,1,N,1354.6,16277.2,0,0,0.057,-159861.9
TXN_0000065,ACC_000078,CUST_00056,2026-04-01 10:20:48,10,0,187.76,INR,PURCHASE,POS,SUCCESS,MER_8430,Ola Cabs,TRANSPORT,Gurugram,IN,DEV_805383,POS Terminal,1,,PIN,1,no,4.1,,0,0,,11354.96
TXN_0000512,ACC_000138,CUST_00094,2026-06-25 13:00:40,13,0,1662.69,INR,PURCHASE,POS,SUCCESS,MER_3441,Indian Oil Petrol,FUEL,Indore,IN,DEV_801444,  POS Terminal ,0,,PIN,1,N,5.3,45.0,1,1,0.447,60023.03
TXN_0000430,ACC_000159,CUST_00107,2026-06-05 20:25:48,20,0,4985.68,INR,,atm,SUCCESS,MER_4174,HDFC ATM,ATM_WITHDRAWAL,Indore,IN,DEV_775699,ATM Machine,0,,PIN,1,N,1.6,5.0,1,1,0.972,16576.43
TXN_0000643,ACC_000064,CUST_00044,2026-07-16 01:30:27,1,0,8294.23,INR,WITHDRAWAL,atm,FAILED,MER_4174,HDFC ATM,ATM_WITHDRAWAL,Bengaluru,IN,DEV_514603,ATM Machine,1,,,1,0,864.1,,0,0,,400237.75
TXN_0000117,ACC_000152,CUST_00102,2026-04-12 21:25:48,21,1,343.06,INR,PURCHASE,POS,SUCCESS,MER_8430,Ola Cabs,TRANSPORT,Pune,IN,DEV_543230,POS Terminal,1,,PIN,1,N,0.9,,0,0,,36097.92
TXN_0000195,ACC_000157,CUST_00105,2026-04-28 12:55:42,12,0,3304.06,INR,PURCHASE,,SUCCESS,MER_6613,BigBazaar Retail,GROCERY,Gurugram,IN,DEV_103205,POS Terminal,1,,PIN,1,no,3.3,,0,0,,381.47
TXN_0000339,ACC_000117,CUST_00082,2026-05-22 18:34:10,18,0,286.69,INR,PURCHASE,POS,SUCCESS,MER_5795,Cafe Coffee Day,RESTAURANT,,IN,DEV_428282,POS Terminal,0,,SIGNATURE,1,0,1251.5,12767.02,0,0,0.059,130187.16
TXN_0000941,ACC_000058,CUST_00041,2026-09-11 09:49:46,9,0,33491.34,INR,,POS,  SUCCESS ,MER_5941,Duty Free Electronics,ELECTRONICS,Mumbai,IN,DEV_630354,POS Terminal,0,,SIGNATURE,1,FALSE,9.8,92130.12,0,0,25.569,-20504.82
TXN_0000616,ACC_000059,CUST_00042,2026-07-11 18:56:43,18,1,209.91,INR,PURCHASE,POS,Success,MER_6724,Zomato,FOOD_DELIVERY,Kochi,IN,DEV_577555,POS Terminal,0,,PIN,1,0,13.8,11958.2,0,0,0.06,2095.93
TXN_0000035,ACC_000059,CUST_00042,2026-03-28 10:09:26,10,1,1455.76,INR,PURCHASE,POS,SUCCESS,MER_3441,Indian Oil Petrol,FUEL,Kochi,IN,DEV_577555,POS Terminal,0,,,1,0,4.6,47.0,1,1,0.235,3868.17
TXN_0000284,ACC_000017,CUST_00011,2026-05-13 14:29:47,14,0,559.81,INR,PURCHASE,POS,SUCCESS,MER_6188,Apollo Pharmacy,HEALTHCARE,Mumbai,IN,DEV_869989,  POS Terminal ,0,,PIN,1,N,16.1,147.0,1,1,0.091,10388.12
TXN_0000911,ACC_000068,CUST_00046,2026-09-06 21:09:10,21,1,415.18,INR,PURCHASE,POS,SUCCESS,MER_5795,Cafe Coffee Day,RESTAURANT,Jaipur,IN,DEV_369670,POS Terminal,0,,SIGNATURE,1,FALSE,3.5,125350.88,0,0,0.141,14894.49
TXN_0000104,ACC_000051,CUST_00035,09/04/2026 21:42,21,0,323.95,INR,PURCHASE,POS,SUCCESS,MER_3441,Indian Oil Petrol,FUEL,Ahmedabad,IN,DEV_197328,,1,,NONE,1,no,3.1,,0,0,,60476.22
TXN_0000473,ACC_000020,CUST_00014,2026-06-14 09:41:50,9,1,1344.49,INR,PURCHASE,,SUCCESS,MER_9326,Flipkart,ECOMMERCE,Kochi,IN,,iOS,0,49.39.33.82,3DS,0,0,2.1,397.0,1,1,0.108,5363.41
TXN_0000727,ACC_000108,CUST_00077,2026-08-04 11:11:09,11,0,560.65,INR,PURCHASE,,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,Indore,IN,DEV_887803,MacOS,0,49.43.168.1,OTP,0,no,5.5,10707.2,0,0,0.265,42647.54
TXN_0000773,ACC_000100,CUST_00072,2026-08-10 08:15:59,8,0,2500.6,INR,PURCHASE,POS,SUCCESS,MER_6986,HP Fuel Station,FUEL,Chennai,IN,DEV_550363,POS Terminal,1,,SIGNATURE,1,FALSE,12.3,,0,0,,48912.05
TXN_0000044,ACC_000164,CUST_00111,29/03/2026 09:48,9,1,10390.77,INR,PURCHASE,POS,PENDING,MER_5941,Duty Free Electronics,ELECTRONICS,Ahmedabad,IN,DEV_214499,POS Terminal,0,,,1,N,5.0,2474.15,0,2,3.069,92366.71
TXN_0000833,ACC_000023,CUST_00016,2026-08-17 19:36:29,19,0,742.41,INR,PURCHASE,POS,SUCCESS,MER_9194,PVR Cinemas,ENTERTAINMENT,Chennai,IN,DEV_696152,POS Terminal,0,,SIGNATURE,1,no,8.2,131800.42,0,0,0.099,3735.26
TXN_0000184,ACC_000149,CUST_00101,2026-04-27 07:06:45,7,0,596.1,INR,PURCHASE,POS,SUCCESS,MER_7120,Swiggy,FOOD_DELIVERY,Mysuru,IN,DEV_301814,POS Terminal,0,,PIN,1,FALSE,9.3,19589.58,0,0,0.174,4248.37
TXN_0000508,ACC_000104,CUST_00075,2026-06-25 09:06:30,9,0,993.81,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_8031,Amazon India,ECOMMERCE,Delhi,IN,DEV_497329,MacOS,0,,3DS,0,no,500.2,18682.97,0,0,2.718,17018.08
TXN_0000716,ACC_000095,CUST_00068,2026-08-02 16:25:35,16,1,3015.25,INR,PURCHASE,POS,SUCCESS,MER_3441,Indian Oil Petrol,FUEL,Kochi,IN,DEV_859822,POS Terminal,0,,PIN,1,no,1.1,132.0,1,1,0.08,-31500.56
TXN_0000785,ACC_000169,CUST_00115,2026-08-11 22:03:26,22,0,5384.57,INR,WITHDRAWAL,ATM,SUCCESS,MER_4174,HDFC ATM,ATM_WITHDRAWAL,Indore,IN,DEV_360610,,0,,PIN,1,no,9.2,156.0,1,1,0.309,36622.83
TXN_0000799,ACC_000176,CUST_00119,2026-08-13 18:36:49,18,0,25.0,INR,PURCHASE,ONLINE,SUCCESS,MER_2854,MakeMyTrip,TRAVEL,Jaipur,IN,DEV_495323,iOS,0,49.37.0.98,,0,0,5.1,107.0,1,1,0.003,10125.75
TXN_0000029,ACC_000095,CUST_00068,2026-03-27 18:23:15,18,0,649.81,INR,payment,MOBILE_APP,SUCCESS,MER_7794,Tata Power,UTILITIES,Kochi,IN,DEV_751009,Android,1,49.33.149.62,BIOMETRIC,0,no,13.4,,0,0,,37316.09
TXN_0000784,ACC_000146,CUST_00099,2026-08-11 19:44:12,19,0,807.6,INR,PURCHASE,POS,SUCCESS,MER_5366,FreshMart Supermarket,GROCERY,Chandigarh,IN,DEV_565280,POS Terminal,0,,SIGNATURE,1,no,7.5,36125.33,0,0,0.241,44616.64
TXN_0000629,ACC_000016,CUST_00010,2026-07-13 19:48:32,19,0,3421.3,INR,WITHDRAWAL,  ATM ,SUCCESS,MER_4174,HDFC ATM,,Mumbai,IN,DEV_582589,ATM Machine,0,,PIN,1,FALSE,9.2,74.0,1,1,1.035,6487.46
TXN_0000289,ACC_000117,CUST_00082,2026-05-13 21:47:09,21,0,2604.32,INR,,POS,SUCCESS,MER_8385,Max Hospital,Healthcare,Mumbai,IN,DEV_532832,POS Terminal,0,,PIN,1,0,8.4,243.0,3,3,0.479,130473.84
TXN_0000033,ACC_000095,CUST_00068,2026-03-27 22:14:15,22,0,3535.0,INR,Purchase,ONLINE,SUCCESS,MER_8031,Amazon India,ECOMMERCE,Kochi,IN,DEV_859822,Windows Desktop,0,49.50.46.162,OTP,0,N,3.4,117.0,2,2,0.262,7442.18
TXN_0000027,ACC_000164,CUST_00111,27/03/2026 16:34,16,0,1821.97,INR,PURCHASE,  ONLINE ,SUCCESS,MER_9326,Flipkart,ECOMMERCE,Ahmedabad,IN,DEV_214499,Android,0,49.54.46.172,OTP,0,FALSE,0.6,393.0,1,1,0.368,102757.48
TXN_0000425,ACC_000070,CUST_00048,2026-06-04 17:44:01,17,0,"1,958.46",INR,PURCHASE,POS,SUCCESS,MER_5366,FreshMart Supermarket,GROCERY,Chennai,IN,DEV_508881,Pos Terminal,1,,,1,no,3.3,255.0,1,1,1.713,34195.57
TXN_0000538,ACC_000081,CUST_00058,2026-06-27 13:49:39,13,1,133818.07,INR,PURCHASE,POS,failed,MER_5005,Tanishq Jewellers,JEWELLERY,Mumbai,IN,DEV_566173,POS Terminal,0,,PIN,1,FALSE,13.8,41925.18,0,0,5.431,55345.19
TXN_0000514,ACC_000122,CUST_00086,2026-06-25 16:34:47,16,0,2021.0,INR,PURCHASE,POS,SUCCESS,MER_6986,HP Fuel Station,FUEL,Kochi,IN,DEV_308665,POS Terminal,0,,PIN,1,no,1.4,74.0,1,2,0.344,8565.05
TXN_0000637,ACC_000151,CUST_00101,2026-07-14 19:55:16,19,0,5372.06,INR,WITHDRAWAL,ATM,,MER_2885,SBI ATM,ATM_WITHDRAWAL,Mysuru,IN,DEV_983837,ATM Machine,1,,PIN,1,FALSE,2.1,,0,0,,8815.57
TXN_0000247,ACC_000109,CUST_00078,2026-05-06 21:47:26,21,0,1669.89,INR,,MOBILE_APP,SUCCESS,MER_7114,Myntra,APPAREL,Coimbatore,IN,DEV_769102,Android,1,49.49.12.223,CVV,0,no,159.9,32151.02,0,0,0.818,54834.26
TXN_0000840,ACC_000118,CUST_00083,2026-08-20 14:02:31,14,0,606.15,INR,PURCHASE,POS,SUCCESS,MER_6613,BigBazaar Retail,grocery,Bengaluru,IN,DEV_420415,POS Terminal,0,,PIN,1,0,10.0,63940.6,0,0,0.03,16472.03
TXN_0000973,ACC_000141,CUST_00096,2026-09-17 07:07:21,7,0,586.62,INR,Purchase,  POS ,SUCCESS,MER_6724,Zomato,FOOD_DELIVERY,Ahmedabad,IN,DEV_789922,POS Terminal,0,,NONE,1,0,661.0,177941.33,0,0,0.178,3880.62
TXN_0000525,ACC_000060,CUST_00042,2026-06-27 05:06:03,5,1,104356.69,INR,PURCHASE,POS,SUCCESS,MER_5005,Tanishq Jewellers,JEWELLERY,Kochi,IN,DEV_142238,POS Terminal,0,,PIN,1,N,0.7,56530.77,0,0,67.183,88557.11
TXN_0000231,ACC_000142,CUST_00096,2026-05-04 21:23:34,21,0,823.45,INR,PURCHASE,online,SUCCESS,MER_6393,IRCTC Rail,TRAVEL,Gurugram,IN,DEV_364178,iOS,0,49.59.197.115,CVV,0,0,654.5,130.0,1,1,0.169,7149.54
TXN_0000275,ACC_000108,CUST_00077,2026-05-12 14:43:18,14,0,2869.38,INR,PAYMENT,MOBILE_APP,SUCCESS,MER_7794,Tata Power,UTILITIES,Indore,IN,DEV_887803,Windows Desktop,0,49.32.184.199,,0,no,8.7,4576.08,0,1,2.905,48927.33
TXN_0000558,ACC_000024,CUST_00016,2026-07-01 08:04:04,8,0,23372.19,INR,PURCHASE,POS,SUCCESS,MER_1412,Croma Electronics,ELECTRONICS,Chennai,IN,DEV_367240,POS Terminal,0,,PIN,1,N,12.2,80369.33,0,0,0.473,140109.34
TXN_0000159,ACC_000055,CUST_00038,2026-04-20 16:37:20,16,0,249.86,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,Chennai,IN,DEV_210338,  iOS ,1,49.49.142.241,OTP,0,no,3.2,,0,0,,7333.08
TXN_0000124,ACC_000060,CUST_00042,2026-04-13 22:53:57,22,0,25.00,INR,PURCHASE,  POS ,SUCCESS,MER_8385,Max Hospital,Healthcare,Kochi,IN,DEV_142238,POS Terminal,0,,NONE,1,FALSE,6.4,2563.98,0,3,0.01,71754.39
TXN_0000583,ACC_000050,CUST_00034,,12,1,161.55,INR,PURCHASE,POS,SUCCESS,MER_7380,Local Kirana Store,GROCERY,Indore,IN,DEV_563621,POS Terminal,0,,SIGNATURE,1,0,8.1,11770.8,0,0,0.018,115593.88
TXN_0000844,ACC_000066,CUST_00045,2026-08-20 18:00:48,18,0,649.68,INR,PAYMENT,  INTERNET_BANKING ,SUCCESS,MER_6813,Jio Recharge,UTILITIES,Jaipur,IN,DEV_583232,Android,0,49.37.136.8,OTP,0,FALSE,1.6,220.0,1,1,0.302,47472.81
TXN_0000410,ACC_000082,CUST_00059,2026-06-02 08:20:47,8,0,32607.29,INR,PURCHASE,POS,SUCCESS,MER_5941,Duty Free Electronics,ELECTRONICS,,IN,DEV_830276,POS Terminal,0,,NONE,1,0,626.6,29.83,1,1,4.245,204586.57
TXN_0000086,ACC_000043,CUST_00029,2026-04-06 15:24:15,15,0,519.62,INR,PURCHASE,POS,SUCCESS,MER_2780,Uber India,TRANSPORT,Jaipur,IN,DEV_842563,POS Terminal,1,,PIN,1,no,12.1,1541.43,0,1,0.737,20547.9
TXN_0000645,ACC_000146,CUST_00099,17/07/2026 15:25,15,0,INR 243.87,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,Chandigarh,IN,DEV_565280,Android,0,49.57.14.187,3DS,0,no,1.3,31460.4,0,0,0.054,45959.93
TXN_0000024,ACC_000161,CUST_00108,2026-03-27 07:11:25,7,0,2286.24,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_2854,MakeMyTrip,TRAVEL,Chandigarh,IN,DEV_885100,Windows Desktop,0,49.36.236.180,3DS,0,FALSE,12.9,84.0,3,3,1.539,4478.06
TXN_0000783,ACC_000169,CUST_00115,2026-08-11 19:27:26,19,0,33280.9,INR,PURCHASE,POS,SUCCESS,MER_6761,Luxury Goods Direct,JEWELLERY,Indore,IN,DEV_360610,POS Terminal,1,,SIGNATURE,1,no,6.2,94061.07,0,0,3.514,42007.4
TXN_0000228,ACC_000155,CUST_00103,2026-05-04 03:18:45,3,0,616242.43,INR,  TRANSFER ,INTERNET BANKING,SUCCESS,MER_4971,BetKing Online,  GAMBLING ,Moscow,RU,DEV_400699,iOS,1,141.94.39.210,OTP,0,yes,2088.0,31.4,1,1,6.724,-366171.41
TXN_0000409,ACC_000113,CUST_00080,2026-06-02 08:01:07,8,0,55007.16,INR,PURCHASE,POS,SUCCESS,MER_6761,Luxury Goods Direct,JEWELLERY,Bengaluru,IN,DEV_477735,POS Terminal,0,,PIN,1,FALSE,1.0,91898.62,0,0,6.093,-21628.06
TXN_0000135,ACC_000062,CUST_00043,2026-04-15 09:20:05,9,0,8099.23,INR,  PAYMENT ,MOBILE APP,SUCCESS,MER_4797,LIC Premium,INSURANCE,Kolkata,IN,DEV_537859,MacOS,1,49.54.73.94,OTP,0,N,2.5,,0,0,,177526.39
TXN_0000077,ACC_000108,CUST_00077,2026-04-04 17:16:56,17,1,25.0,INR,PAYMENT,INTERNET_BANKING,SUCCESS,MER_7794,Tata Power,UTILITIES,Indore,IN,DEV_887803,iOS,1,49.36.211.162,OTP,0,N,5.6,,0,0,,53747.47
TXN_0000336,ACC_000068,CUST_00046,2026-05-22 14:27:35,14,0,13004.7,INR,PURCHASE,ONLINE,SUCCESS,MER_6866,CryptoXchange Global,CRYPTO,Hyderabad,IN,DEV_369670,Windows Desktop,0,49.53.225.184,OTP,0,no,175.8,78637.3,0,0,6.505,19794.74
TXN_0000097,ACC_000142,CUST_00096,2026-04-07 20:42:34,20,0,677.72,INR,PURCHASE,POS,SUCCESS,MER_6188,Apollo Pharmacy,HEALTHCARE,Indore,IN,DEV_364178,POS Terminal,1,,,1,N,3.6,379.0,1,1,0.498,10392.78
TXN_0000511,ACC_000146,CUST_00099,2026-06-25 12:54:28,12,0,1223.15,INR,  WITHDRAWAL ,ATM,SUCCESS,MER_2885,SBI ATM,ATM_WITHDRAWAL,Chandigarh,IN,,ATM Machine,1,,,1,FALSE,5.6,4137.6,0,1,0.171,46228.8
TXN_0000262,ACC_000125,CUST_00088,2026-05-09 20:08:51,20,1,116.97,INR,PURCHASE,,SUCCESS,MER_7120,Swiggy,FOOD_DELIVERY,Ahmedabad,IN,DEV_851589,POS Terminal,1,,PIN,1,no,8.0,,0,0,,91855.68
TXN_0000635,ACC_000016,CUST_00010,2026-07-14 04:29:32,4,0,295.15,INR,PURCHASE,POS,SUCCESS,MER_6188,Apollo Pharmacy,HEALTHCARE,,IN,DEV_582589,POS Terminal,0,,PIN,1,N,2.9,292.0,3,3,0.096,5666.62
TXN_0000139,ACC_000090,CUST_00064,2026-04-16 08:02:50,8,0,2157.19,INR,withdrawal,ATM,SUCCESS,MER_4174,HDFC ATM,,Indore,IN,DEV_157076,ATM Machine,0,,PIN,1,FALSE,873.8,402.0,1,1,2.801,8880.34
TXN_0000630,ACC_000081,CUST_00058,2026-07-13 20:18:58,20,0,4265.68,INR,WITHDRAWAL,ATM,SUCCESS,MER_4174,HDFC ATM,ATM_WITHDRAWAL,Mysuru,IN,DEV_566173,ATM Machine,0,,PIN,1,FALSE,194.7,23429.32,0,0,0.106,51079.52
TXN_0000504,ACC_000174,CUST_00118,2026-06-23 18:20:44,18,0,437.42,INR,PURCHASE,POS,success,MER_7380,Local Kirana Store,,Chennai,IN,DEV_442360,POS Terminal,1,,,1,no,12.1,29174.57,0,0,0.017,14528.18
TXN_0000533,ACC_000052,CUST_00036,2026-06-27 08:21:54,8,1,27533.43,INR,PURCHASE,Pos,SUCCESS,MER_1412,Croma Electronics,  ELECTRONICS ,Coimbatore,IN,DEV_972655,POS Terminal,0,,NONE,1,N,6.8,31378.43,0,0,0.94,139734.25
TXN_0000777,ACC_000171,CUST_00116,2026-08-11 04:40:45,4,0,9156.54,INR,TRANSFER,MOBILE_APP,SUCCESS,MER_8691,NEFT Beneficiary,FUND_TRANSFER,Kyiv,UA,DEV_931219,Macos,1,104.219.101.122,OTP,0,yes,11939.7,21.27,1,3,0.335,16399.82
TXN_0000483,ACC_000087,CUST_00063,2026-06-17 15:20:58,15,0,847.8,INR,TRANSFER,Mobile App,SUCCESS,MER_6813,Jio Recharge,UTILITIES,Noida,IN,DEV_856254,Windows Desktop,0,49.47.175.137,,0,FALSE,3.9,69624.85,0,0,1.465,70018.57
TXN_0000331,ACC_000158,CUST_00106,2026-05-21 01:06:46,1,0,"1,665.75",INR,PURCHASE,ONLINE,SUCCESS,MER_8031,Amazon India,ECOMMERCE,,IN,DEV_159346,Android,0,49.52.73.37,3DS,0,0,488.6,364.0,1,1,0.902,181685.94
TXN_0000607,ACC_000083,CUST_00059,2026-07-09 02:53:07,2,0,596.0,INR,PURCHASE,ONLINE,SUCCESS,MER_6393,IRCTC Rail,TRAVEL,Kolkata,IN,DEV_329049,Windows Desktop,0,49.45.16.109,OTP,0,no,0.4,370.0,1,3,0.308,1630.86
TXN_0000300,ACC_000155,CUST_00103,2026-05-15 11:34:06,11,0,22246.03,INR,PURCHASE,POS,SUCCESS,MER_5005,Tanishq Jewellers,,Kochi,IN,DEV_491270,POS Terminal,0,,SIGNATURE,1,no,11.0,26.6,2,2,0.119,155469.02
TXN_0000763,ACC_000137,CUST_00094,2026-08-08 14:23:29,14,1,13869.86,INR,PURCHASE,POS,SUCCESS,MER_6761,Luxury Goods Direct,,Indore,IN,DEV_361829,POS Terminal,0,,PIN,1,N,11.3,5380.22,0,1,34.185,175005.2
TXN_0000052,ACC_000121,CUST_00085,2026-03-30 11:21:56,11,0,798.66,INR,PAYMENT,,SUCCESS,MER_6813,Jio Recharge,Utilities,Pune,IN,DEV_197770,android,1,49.34.213.154,BIOMETRIC,0,N,536.5,,0,0,,14207.04
TXN_0000544,ACC_000054,CUST_00038,2026-06-28 19:12:39,19,1,10221.14,INR,PURCHASE,POS,,MER_1438,Reliance Digital,ELECTRONICS,Chennai,IN,DEV_467355,POS Terminal,0,,PIN,1,no,10.1,251.0,1,1,4.409,6208.66
TXN_0000386,ACC_000175,CUST_00119,2026-05-29 04:25:43,4,0,24656.64,INR,TRANSFER,INTERNET_BANKING,FAILED,MER_6330,QuickCash Wire Ltd,MONEY_TRANSFER,Lagos,NG,DEV_293818,Windows Desktop,1,74.169.184.190,,0,Y,9589.9,38965.0,0,0,0.618,41737.66
TXN_0000257,ACC_000099,CUST_00071,2026-05-08 19:46:53,19,0,1776.82,INR,PURCHASE,,SUCCESS,MER_7114,Myntra,,Mysuru,IN,DEV_728896,iOS,0,,CVV,0,0,1.3,365.0,2,2,71.073,18857.22
TXN_0000413,ACC_000168,CUST_00114,2026-06-02 12:59:58,12,0,272.0,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,Coimbatore,IN,DEV_972944,iOS,1,49.39.123.108,OTP,0,0,4.1,,0,0,,43751.96
TXN_0000423,ACC_000083,CUST_00059,2026-06-04 09:58:08,9,0,1822.25,INR,WITHDRAWAL,ATM,SUCCESS,MER_2885,SBI ATM,ATM_WITHDRAWAL,Chennai,IN,DEV_735465,ATM Machine,1,,PIN,1,0,907.5,58.0,1,2,1.338,9856.41
TXN_0000646,ACC_000143,CUST_00097,2026-07-17 15:44:38,15,0,12371.87,INR,PAYMENT,,SUCCESS,MER_4797,LIC Premium,,Noida,IN,DEV_585981,MacOS,1,49.43.252.240,OTP,0,no,6.6,97095.73,0,0,2.233,272844.61
TXN_0000899,ACC_000171,CUST_00116,2026-09-01 22:14:22,22,0,510.47,INR,PURCHASE,POS,SUCCESS,MER_6986,HP Fuel Station,,Mysuru,IN,DEV_185321,POS Terminal,0,,SIGNATURE,1,N,0.3,394.0,3,3,0.024,59164.57
TXN_0000486,ACC_000158,CUST_00106,2026-06-17 23:58:46,23,0,1667.91,INR,PURCHASE,POS,SUCCESS,MER_3441,Indian Oil Petrol,,Bengaluru,IN,DEV_374025,POS Terminal,1,,PIN,1,no,6.6,39970.0,0,0,0.665,174683.18
TXN_0000611,ACC_000106,CUST_00076,2026-07-09 20:56:09,20,0,1775.01,INR,PURCHASE,ONLINE,SUCCESS,MER_7114,Myntra,APPAREL,,IN,DEV_728672,Android,0,49.57.159.218,CVV,0,FALSE,2.4,14621.15,0,0,0.165,7102.99
TXN_0000203,ACC_000046,CUST_00032,2026-04-29 18:22:23,18,0,24976.69,INR,PURCHASE,POS,SUCCESS,MER_1412,Croma Electronics,ELECTRONICS,Mysuru,IN,,Pos Terminal,0,,PIN,1,N,425.3,28.0,2,5,0.822,113480.52
TXN_0000101,ACC_000016,CUST_00010,2026-04-09 12:09:22,12,0,624.15,INR,PURCHASE,POS,SUCCESS,MER_5366,FreshMart Supermarket,Grocery,Mumbai,IN,DEV_582589,POS Terminal,0,,PIN,1,N,5.5,875.47,1,1,0.271,1060.25
